name;female;birthdate;birthplace;link
Tullio Carminati;False;1894-09-21;['Zadar', ', ', 'Kingdom of Dalmatia', ', ', 'Austria-Hungary'];https://en.wikipedia.org/wiki/Tullio_Carminati
Kay Francis;True;13/1/1905;['Oklahoma City', ',', 'Oklahoma Territory', ', U.S.'];https://en.wikipedia.org/wiki/Kay_Francis
Lyle Talbot;False;8/2/1902;['Pittsburgh, Pennsylvania', ', U.S.'];https://en.wikipedia.org/wiki/Lyle_Talbot
Jane Russell;True;21/6/1921;['Bemidji, Minnesota', ', U.S.'];https://en.wikipedia.org/wiki/Jane_Russell
Barbara Bel Geddes;True;31/10/1922;['New York City, U.S.'];https://en.wikipedia.org/wiki/Barbara_Bel_Geddes
Charlie Ruggles;False;1886-02-08;['Los Angeles, California', ',  U.S.'];https://en.wikipedia.org/wiki/Charlie_Ruggles
Florence Vidor;True;1895-07-23;['Houston, Texas', ', U.S.'];https://en.wikipedia.org/wiki/Florence_Vidor
Laurel Goodwin;True;11/8/1942;['Wichita, Kansas', ', U.S.'];https://en.wikipedia.org/wiki/Laurel_Goodwin
Susanna Foster;True;6/12/1924;['Chicago, Illinois', ', U.S.'];https://en.wikipedia.org/wiki/Susanna_Foster
Neil Hamilton (actor);False;1899-09-09;['Lynn, Massachusetts', ', U.S.'];https://en.wikipedia.org/wiki/Neil_Hamilton_(actor)
Kim Novak;True;13/2/1933;['Chicago', ', ', 'Illinois', ', U.S.'];https://en.wikipedia.org/wiki/Kim_Novak
Edgar Barrier;False;4/3/1907;['New York City, U.S.'];https://en.wikipedia.org/wiki/Edgar_Barrier
Leo Carrillo;False;1881-08-06;['Los Angeles', ', California, U.S.'];https://en.wikipedia.org/wiki/Leo_Carillo
Betty Field;True;8/2/1916;['Boston, Massachusetts', ', U.S.'];https://en.wikipedia.org/wiki/Betty_Field
Hurd Hatfield;False;7/12/1917;['New York City, U.S.'];https://en.wikipedia.org/wiki/Hurd_Hatfield
J. Edward Bromberg;False;25/12/1903;['Temesvár', ', Kingdom of Hungary'];https://en.wikipedia.org/wiki/J._Edward_Bromberg
Ruth Hussey;True;30/10/1911;['Providence, Rhode Island', ', U.S.'];https://en.wikipedia.org/wiki/Ruth_Hussey
Rosalind Russell;True;4/6/1907;['Waterbury, Connecticut', ', U.S.'];https://en.wikipedia.org/wiki/Rosalind_Russell
Fritz Feld;False;15/10/1900;['Berlin, Germany'];https://en.wikipedia.org/wiki/Fritz_Feld
Lowell Gilmore;False;20/12/1906;['Saint Paul, Minnesota', ', U.S.'];https://en.wikipedia.org/wiki/Lowell_Gilmore
Dick Jones (actor);False;25/2/1927;['Snyder, Texas', ', U.S.'];https://en.wikipedia.org/wiki/Dick_Jones_(actor)
Christian Rub;False;1886-04-13;['Graz', ', ', 'Austria-Hungary'];https://en.wikipedia.org/wiki/Christian_Rub
Hayley Mills;True;18/4/1946;['Marylebone', ', ', 'London', ', England'];https://en.wikipedia.org/wiki/Hayley_Mills
Leo Genn;False;9/8/1905;['London', ', England'];https://en.wikipedia.org/wiki/Leo_Genn
Dorothy Dandridge;True;9/11/1922;['Cleveland, Ohio', ', U.S.'];https://en.wikipedia.org/wiki/Dorothy_Dandridge
Walter Catlett;False;1889-02-04;['San Francisco, California', ', U.S.'];https://en.wikipedia.org/wiki/Walter_Catlett
Richard Egan (actor);False;29/7/1921;['San Francisco, California', ', U.S.'];https://en.wikipedia.org/wiki/Richard_Egan_(actor)
Sammy Davis Jr.;False;8/12/1925;['New York City, U.S.'];https://en.wikipedia.org/wiki/Sammy_Davis_Jr.
Pearl Bailey;True;29/3/1918;['Newport News, Virginia', ', U.S.'];https://en.wikipedia.org/wiki/Pearl_Bailey
Evelyn Venable;True;18/10/1913;['Cincinnati', ', ', 'Ohio', ', U.S.'];https://en.wikipedia.org/wiki/Evelyn_Venable
Frankie Darro;False;22/12/1917;['Chicago, Illinois', ', U.S.'];https://en.wikipedia.org/wiki/Frankie_Darro
Mary Boland;True;1882-01-28;['Philadelphia, Pennsylvania', ', U.S.'];https://en.wikipedia.org/wiki/Mary_Boland
Robert Cummings;False;9/6/1910;['Joplin, Missouri', ' U.S.'];https://en.wikipedia.org/wiki/Robert_Cummings
Babe Ruth;False;1895-02-06;[];https://en.wikipedia.org/wiki/Babe_Ruth
Binnie Barnes;True;25/3/1903;['Islington', ', ', 'London', ', England'];https://en.wikipedia.org/wiki/Binnie_Barnes
Ann Rutherford;True;2/11/1917;['Vancouver', ', ', 'British Columbia', ', Canada'];https://en.wikipedia.org/wiki/Ann_Rutherford
Frieda Inescort;True;29/6/1901;['Edinburgh', ', ', 'Midlothian', ', Scotland'];https://en.wikipedia.org/wiki/Frieda_Inescort
Barbara Bedford (actress);True;19/7/1903;['Prairie du Chien, Wisconsin', ', U.S.', '[1]'];https://en.wikipedia.org/wiki/Barbara_Bedford_(actor)
Richard Alexander (actor);False;19/11/1902;['Dallas, Texas', ', U.S.'];https://en.wikipedia.org/wiki/Richard_Alexander_(actor)
Leslie Howard;False;1893-04-03;['Upper Norwood', ', ', 'London', ', England'];https://en.wikipedia.org/wiki/Leslie_Howard_(actor)
Wilfrid Lawson (actor);False;14/1/1900;['Bradford', ', ', 'Yorkshire', ', England'];https://en.wikipedia.org/wiki/Wilfrid_Lawson_(actor)
Doc Edgerton;False;;['Fremont, Nebraska'];https://en.wikipedia.org/wiki/Harold_Eugene_Edgerton
Leueen MacGrath;True;3/7/1914;['London', ', England'];https://en.wikipedia.org/wiki/Leueen_MacGrath
Ward Bond;False;9/4/1903;['Benkelman, Nebraska', ', U.S.'];https://en.wikipedia.org/wiki/Ward_Bond
Brenda Joyce (actress);True;25/2/1917;['Excelsior Springs, Missouri', ', U.S.', '[1]', '[2]'];https://en.wikipedia.org/wiki/Brenda_Joyce_(actress)
Masayuki Mori (actor);False;13/1/1911;['Sapporo', ', ', 'Japan'];https://en.wikipedia.org/wiki/Masayuki_Mori_(actor)
Takashi Shimura;False;12/3/1905;['Ikuno, Hyōgo', ', Japan'];https://en.wikipedia.org/wiki/Takashi_Shimura
Francis Ford (actor);False;1881-08-14;['Portland, Maine', ', U.S.'];https://en.wikipedia.org/wiki/Francis_Ford_(actor)
Minoru Chiaki;False;28/4/1917;['Onnenai', ', ', 'Nakagawa', ', ', 'Kamikawa', ', ', 'Hokkaidō', ', ', 'Japan'];https://en.wikipedia.org/wiki/Minoru_Chiaki
Maria Ouspenskaya;True;1876-07-29;['Tula', ', ', 'Russian Empire'];https://en.wikipedia.org/wiki/Maria_Ouspenskaya
Marius Goring;False;23/5/1912;['Newport, Isle of Wight', ', British Isles'];https://en.wikipedia.org/wiki/Marius_Goring
Moira Shearer;True;17/1/1926;['Dunfermline', ', ', 'Fife', ', Scotland'];https://en.wikipedia.org/wiki/Moira_Shearer
Reginald Denny (actor);False;1891-11-20;['Richmond, Surrey', ', England'];https://en.wikipedia.org/wiki/Reginald_Denny_(actor)
Léonide Massine;False;1896-08-09;['Moscow', ', ', 'Russian Empire'];https://en.wikipedia.org/wiki/L%C3%A9onide_Massine
Robert Helpmann;False;9/4/1909;['Mount Gambier', ', ', 'South Australia', ', Australia'];https://en.wikipedia.org/wiki/Robert_Helpmann
Michael Rennie;False;25/8/1909;['Idle', ', ', 'West Riding of Yorkshire', ', England'];https://en.wikipedia.org/wiki/Michael_Rennie
Albert Bassermann;False;1867-09-07;['Mannheim', ', ', 'Germany'];https://en.wikipedia.org/wiki/Albert_Bassermann
Anna Magnani;True;7/3/1908;['Rome', ', ', 'Kingdom of Italy'];https://en.wikipedia.org/wiki/Anna_Magnani
Heather Sears;True;28/9/1935;['Kensington', ', London, England', '[1]', '[2]'];https://en.wikipedia.org/wiki/Heather_Sears
Donald Wolfit;False;20/4/1902;['New Balderton', ', ', 'Nottinghamshire', ', England'];https://en.wikipedia.org/wiki/Donald_Wolfit
Ludmilla Tchérina;True;10/10/1924;['Paris, France'];https://en.wikipedia.org/wiki/Ludmilla_Tch%C3%A9rina
Donald Houston;False;6/11/1923;['Clydach Vale', ', ', 'Rhondda', ', ', 'Wales', ', UK'];https://en.wikipedia.org/wiki/Donald_Houston
Hedy Lamarr;True;9/11/1914;['Vienna', ', Austria-Hungary'];https://en.wikipedia.org/wiki/Hedy_Lamarr
Rentarō Mikuni;False;20/1/1923;['Gunma', ', Japan'];https://en.wikipedia.org/wiki/Rentar%C5%8D_Mikuni
Patricia Owens;True;17/1/1925;['Golden, British Columbia', ', Canada'];https://en.wikipedia.org/wiki/Patricia_Owens
Jack Holt (actor);False;1888-05-31;['Bronx, New York', ', U.S.'];https://en.wikipedia.org/wiki/Jack_Holt_(actor)
Julie Haydon;True;10/6/1910;['Oak Park, Illinois', ', U.S.'];https://en.wikipedia.org/wiki/Julie_Haydon
Noël Coward;False;;[];https://en.wikipedia.org/wiki/No%C3%ABl_Coward
Jessie Ralph;True;1864-11-05;['Gloucester, Massachusetts', ', U.S.'];https://en.wikipedia.org/wiki/Jessie_Ralph
Stanley Ridges;False;1890-07-17;['Southampton', ', ', 'Hampshire', ', England'];https://en.wikipedia.org/wiki/Stanley_Ridges
Miiko Taka;True;24/7/1925;['Seattle, Washington', ', U.S.'];https://en.wikipedia.org/wiki/Miiko_Taka
Ted Healy;False;1896-10-01;['Kaufman, Texas', ', U.S.'];https://en.wikipedia.org/wiki/Ted_Healy
Rosita Moreno;True;18/3/1907;['Madrid, Spain'];https://en.wikipedia.org/wiki/Rosita_Moreno
Jarmila Novotná;True;;[];https://en.wikipedia.org/wiki/Jarmila_Novotn%C3%A1
Aline MacMahon;True;1899-05-03;['McKeesport, Pennsylvania', ', U.S.'];https://en.wikipedia.org/wiki/Aline_MacMahon
Miyoshi Umeki;True;8/5/1929;['Otaru', ', ', 'Hokkaido', ', ', 'Japan'];https://en.wikipedia.org/wiki/Miyoshi_Umeki
Kenneth Kendall;False;7/8/1924;['British India'];https://en.wikipedia.org/wiki/Kenneth_Kendall
Wendell Corey;False;20/3/1914;[];https://en.wikipedia.org/wiki/Wendell_Corey
Ivan Jandl;False;24/1/1937;['Prague', ', ', 'Czechoslovakia'];https://en.wikipedia.org/wiki/Ivan_Jandl
Jane Powell;True;1/4/1929;['Portland, Oregon', ', U.S.'];https://en.wikipedia.org/wiki/Jane_Powell
Jeff Richards (actor, born 1924);False;1/11/1924;['Portland, Oregon', ', U.S.'];https://en.wikipedia.org/wiki/Jeff_Richards_(actor,_born_1924)
Olive Sloane;True;1896-12-16;['London, England'];https://en.wikipedia.org/wiki/Olive_Sloane
Barry Jones (actor);False;1893-03-06;['St. Peter Port', ', ', 'Guernsey', ', ', 'Channel Islands'];https://en.wikipedia.org/wiki/Barry_Jones_(actor)
Russ Tamblyn;False;30/12/1934;['Los Angeles', ', ', 'California', ', U.S.'];https://en.wikipedia.org/wiki/Russ_Tamblyn
André Morell;False;20/8/1909;['London', ', England'];https://en.wikipedia.org/wiki/Andr%C3%A9_Morell
Joan Leslie;True;26/1/1925;['Highland Park, Michigan', ', U.S.'];https://en.wikipedia.org/wiki/Joan_Leslie
Tommy Rall;False;27/12/1929;['Kansas City, Missouri', ', U.S.'];https://en.wikipedia.org/wiki/Tommy_Rall
Sheila Manahan;True;1/1/1924;['Dublin', ', Ireland'];https://en.wikipedia.org/wiki/Sheila_Manahan
Hugh Cross;False;24/9/1925;['London', ', ', 'England', ', UK'];https://en.wikipedia.org/wiki/Hugh_Cross
Anna May Wong;True;3/1/1905;['Los Angeles, California', ', U.S.'];https://en.wikipedia.org/wiki/Anna_May_Wong
John Agar;False;31/1/1921;['Chicago', ', ', 'Illinois', ', U.S.'];https://en.wikipedia.org/wiki/John_Agar
Emilio Cigoli;False;18/11/1909;['Livorno', ', Italy'];https://en.wikipedia.org/wiki/Emilio_Cigoli
Franco Interlenghi;False;29/10/1931;['Rome', ', ', 'Kingdom of Italy'];https://en.wikipedia.org/wiki/Franco_Interlenghi
Harry Carey Jr.;False;16/5/1921;['Saugus, Santa Clarita, California'];https://en.wikipedia.org/wiki/Harry_Carey_Jr.
Robert Coogan;False;13/12/1924;['Glendale', ', ', 'California', ', ', 'United States'];https://en.wikipedia.org/wiki/Robert_Coogan
Mark Stevens (actor);False;13/12/1916;['Cleveland, Ohio', ', U.S.'];https://en.wikipedia.org/wiki/Mark_Stevens_(actor)
Mitzi Green;True;22/10/1920;['The Bronx, New York', ', U.S.', '[1]'];https://en.wikipedia.org/wiki/Mitzi_Green
Jackie Searl;False;7/7/1921;['Anaheim, California', ', U.S.'];https://en.wikipedia.org/wiki/Jackie_Searl
Lucille La Verne;True;1872-11-07;['Nashville, Tennessee', ', U.S.'];https://en.wikipedia.org/wiki/Lucille_La_Verne
Adriana Caselotti;True;6/5/1916;['Bridgeport, Connecticut', ', U.S.'];https://en.wikipedia.org/wiki/Adriana_Caselotti
Phil Harris;False;24/6/1904;['Linton, Indiana', ', U.S.'];https://en.wikipedia.org/wiki/Phil_Harris
Harry Stockwell;False;27/4/1902;['Kansas City, Missouri', ', U.S.'];https://en.wikipedia.org/wiki/Harry_Stockwell
Roy Atwell;False;1878-05-02;['Syracuse, New York', ', ', 'United States'];https://en.wikipedia.org/wiki/Roy_Atwell
Otis Harlan;False;1865-12-29;['Zanesville, Ohio', ', U.S.'];https://en.wikipedia.org/wiki/Otis_Harlan
Pier Angeli;True;19/6/1932;['Cagliari', ', Sardinia, Italy'];https://en.wikipedia.org/wiki/Pier_Angeli
Scotty Mattraw;False;1880-10-19;['Evans Mills, New York', ', United States'];https://en.wikipedia.org/wiki/Scotty_Mattraw
George Raft;False;26/9/1901;"""[""""Hell's Kitchen"""", ', ', 'Manhattan', ', U.S.']""";https://en.wikipedia.org/wiki/George_Raft
Billy Gilbert;False;1894-09-12;['Louisville, Kentucky', ', U.S.'];https://en.wikipedia.org/wiki/Billy_Gilbert
Joe E. Brown;False;1891-07-28;['Holgate, Ohio', ', U.S.'];https://en.wikipedia.org/wiki/Joe_E._Brown
Pat O'Brien (actor);False;1899-11-11;['Milwaukee, Wisconsin', ', U.S.'];https://en.wikipedia.org/wiki/Pat_O%27Brien_(actor)
Capucine;True;6/1/1928;['Saint-Raphaël, Var', ', France'];https://en.wikipedia.org/wiki/Capucine
Hattie McDaniel;True;1893-06-10;['Wichita, Kansas', ', U.S.'];https://en.wikipedia.org/wiki/Hattie_McDaniel
Eddie Collins (actor);False;1883-01-30;['Atlantic City, New Jersey', ', U.S.'];https://en.wikipedia.org/wiki/Eddie_Collins_(actor)
Moroni Olsen;False;1889-06-27;['Ogden, Utah', ', U.S.'];https://en.wikipedia.org/wiki/Moroni_Olsen
Geneviève Page;True;13/12/1927;['Paris', ', ', 'France'];https://en.wikipedia.org/wiki/Genevi%C3%A8ve_Page
James Baskett;False;16/2/1904;['Indianapolis', ', Indiana, U.S.'];https://en.wikipedia.org/wiki/James_Baskett
Stuart Buchanan;False;1894-03-18;['Cleveland', ', ', 'Ohio', ', U.S.'];https://en.wikipedia.org/wiki/Stuart_Buchanan
Bobby Driscoll;False;3/3/1937;['Cedar Rapids, Iowa', ', U.S.'];https://en.wikipedia.org/wiki/Bobby_Driscoll
Luana Patten;True;6/7/1938;['Long Beach, California', ', U.S.'];https://en.wikipedia.org/wiki/Luana_Patten
Mary Ure;True;18/2/1933;['Glasgow', ', Lanarkshire, Scotland'];https://en.wikipedia.org/wiki/Mary_Ure
John Kerr (actor);False;15/11/1931;['New York City, U.S.'];https://en.wikipedia.org/wiki/John_Kerr_(actor)
France Nuyen;True;31/7/1939;['Marseille', ', ', 'Bouches-du-Rhône', ', France'];https://en.wikipedia.org/wiki/France_Nuyen
Sara Berner;True;12/1/1912;['Albany, New York', ', U.S.'];https://en.wikipedia.org/wiki/Sara_Berner
Juanita Hall;True;6/11/1901;['Keyport, New Jersey', ', U.S.'];https://en.wikipedia.org/wiki/Juanita_Hall
Bernice Hansen;True;1897-07-11;['Los Angeles, California', ', U.S.'];https://en.wikipedia.org/wiki/Bernice_Hansen
Stan Freberg;False;7/8/1926;['Pasadena, California', ', U.S.'];https://en.wikipedia.org/wiki/Stan_Freberg
Kent Rogers;False;31/7/1923;['Virginia Beach, Virginia', ', U.S.'];https://en.wikipedia.org/wiki/Kent_Rogers
Michael Chekhov;False;1891-08-29;['Saint Petersburg', ', ', 'Russian Empire'];https://en.wikipedia.org/wiki/Michael_Chekhov
Warren Beatty;False;30/3/1937;['Richmond, Virginia', ', U.S.'];https://en.wikipedia.org/wiki/Warren_Beatty
Andy Devine;False;7/10/1905;['Flagstaff', ', ', 'Territory of Arizona', ', U.S.'];https://en.wikipedia.org/wiki/Andy_Devine
Don Taylor (American filmmaker);False;13/12/1920;['Freeport, Pennsylvania', ', U.S.'];https://en.wikipedia.org/wiki/Don_Taylor_(American_filmmaker)
Donald Woods (actor);False;2/12/1906;['Brandon, Manitoba', ', Canada'];https://en.wikipedia.org/wiki/Donald_Woods_(actor)
Otto Preminger;False;5/12/1905;['Wischnitz', ', ', 'Austria-Hungary', ' ', ' (now ', 'Vyzhnytsia', ', ', 'Ukraine', ') '];https://en.wikipedia.org/wiki/Otto_Preminger
Rosina Galli (actress);True;10/8/1906;['Venice', ', Italy'];https://en.wikipedia.org/wiki/Rosina_Galli_(actress)
Louise Platt;True;3/8/1915;['Stamford, Connecticut', ', U.S.'];https://en.wikipedia.org/wiki/Louise_Platt
Richard Erdman;False;1/6/1925;['Enid', ', ', 'Oklahoma', ', U.S.'];https://en.wikipedia.org/wiki/Dick_Erdman
Lynne Baggett;True;10/5/1923;['Wichita Falls', ', ', 'Texas'];https://en.wikipedia.org/wiki/Lynn_Baggett
Dick Haymes;False;13/9/1918;['Buenos Aires', ', Argentina'];https://en.wikipedia.org/wiki/Dick_Haymes
Josephine Hutchinson;True;12/10/1903;['Seattle', ', Washington, U.S.'];https://en.wikipedia.org/wiki/Josephine_Hutchinson
Donald Meek;False;1878-07-14;['Glasgow', ', Scotland'];https://en.wikipedia.org/wiki/Donald_Meek
Berton Churchill;False;1876-12-09;['Toronto, Ontario', ', Canada'];https://en.wikipedia.org/wiki/Berton_Churchill
John Miles (actor);False;12/6/1923;['Philadelphia', ', ', 'Pennsylvania', ', U.S.'];https://en.wikipedia.org/wiki/Johnny_Miles_(actor)
Vivian Blaine;True;21/11/1921;['Newark, New Jersey', ', U.S.'];https://en.wikipedia.org/wiki/Vivian_Blaine
Tim Holt;False;5/2/1919;['Beverly Hills, California', ', U.S.'];https://en.wikipedia.org/wiki/Tim_Holt
Anthony Caruso (actor);False;7/4/1916;['Frankfort, Indiana', ', U.S.'];https://en.wikipedia.org/wiki/Tony_Caruso
Alberto Rabagliati;False;27/6/1906;['Milan, Italy'];https://en.wikipedia.org/wiki/Alberto_Rabagliati
Hardy Krüger;False;12/4/1928;['Berlin', ', ', 'Brandenburg', ', ', 'Prussia', ', ', 'Germany'];https://en.wikipedia.org/wiki/Hardy_Kr%C3%BCger
Nicole Courcel;True;21/10/1931;['Saint-Cloud, Hauts-de-Seine', ', France'];https://en.wikipedia.org/wiki/Nicole_Courcel
George O'Brien (actor);False;1899-04-19;['San Francisco, California', ', U.S.'];https://en.wikipedia.org/wiki/George_O%27Brien_(actor)
Patricia Gozzi;True;12/4/1950;['Paris', ', France'];https://en.wikipedia.org/wiki/Patricia_Gozzi
Gloria Swanson;True;1899-03-27;['Chicago, Illinois', ', U.S.'];https://en.wikipedia.org/wiki/Gloria_Swanson
Erich von Stroheim;False;1885-09-22;['Vienna', ', ', 'Austria-Hungary'];https://en.wikipedia.org/wiki/Erich_von_Stroheim
Nancy Olson;True;14/7/1928;['Milwaukee, Wisconsin', ', U.S.'];https://en.wikipedia.org/wiki/Nancy_Olson
Fred Clark;False;19/3/1914;['Lincoln, California', ', U.S.'];https://en.wikipedia.org/wiki/Fred_Clark
Cedric Hardwicke;False;1893-02-19;['Lye', ', ', 'Stourbridge', ', ', 'Worcestershire', ', England'];https://en.wikipedia.org/wiki/Cedric_Hardwicke
Lloyd Gough;False;21/9/1907;['New York City', ', NY, U.S.'];https://en.wikipedia.org/wiki/Lloyd_Gough
Ed Begley;False;25/3/1901;['Hartford, Connecticut', ', U.S.'];https://en.wikipedia.org/wiki/Ed_Begley
Jack Webb;False;2/4/1920;['Santa Monica, California', ', U.S.'];https://en.wikipedia.org/wiki/Jack_Webb
Anne Chevalier;True;;[];https://en.wikipedia.org/wiki/Anne_Chevalier
Mildred Dunnock;True;25/1/1901;['Baltimore', ', ', 'Maryland', ', U.S.'];https://en.wikipedia.org/wiki/Mildred_Dunnock
Madeleine Sherwood;True;13/11/1922;['Montreal, Quebec', ', Canada'];https://en.wikipedia.org/wiki/Madeleine_Sherwood
Camilla Horn;True;25/4/1903;['Frankfurt am Main', ', ', 'German Empire'];https://en.wikipedia.org/wiki/Camilla_Horn
Pierre Watkin;False;1887-12-29;['Afton Township, Cherokee County, Iowa', ', U.S.'];https://en.wikipedia.org/wiki/Pierre_Watkin
Royal Air Force;False;;[];https://en.wikipedia.org/wiki/Royal_Air_Force
Arthur Loft;False;1897-05-25;['Denver, Colorado', ', U.S.'];https://en.wikipedia.org/wiki/Arthur_Loft
George Fawcett;False;1860-08-25;['Alexandria, Virginia', ', US'];https://en.wikipedia.org/wiki/George_Fawcett
Alida Valli;True;31/5/1921;['Pola', ', Italy (now Croatia)'];https://en.wikipedia.org/wiki/Alida_Valli
Robert Walker (actor, born 1918);False;13/10/1918;['Salt Lake City, Utah', ', U.S.'];https://en.wikipedia.org/wiki/Robert_Walker_(actor,_born_1918)
Yvonne De Carlo;True;1/9/1922;['Vancouver', ', British Columbia, Canada'];https://en.wikipedia.org/wiki/Yvonne_De_Carlo
Debra Paget;True;19/8/1933;['Denver', ', ', 'Colorado', ', U.S.'];https://en.wikipedia.org/wiki/Debra_Paget
Rex Ingram (actor);False;1895-10-20;['Cairo, Illinois', ', U.S.'];https://en.wikipedia.org/wiki/Rex_Ingram_(actor)
George Tobias;False;14/7/1901;['New York City', ', U.S.'];https://en.wikipedia.org/wiki/George_Tobias
Alan Hale Sr.;False;1892-02-10;['Washington, D.C.', ', U.S.'];https://en.wikipedia.org/wiki/Alan_Hale_Sr.
David Wayne;False;30/1/1914;['Traverse City, Michigan', ', U.S.'];https://en.wikipedia.org/wiki/David_Wayne
Ronald Reagan;False;6/2/1911;[];https://en.wikipedia.org/wiki/Ronald_Reagan
Kate Smith;True;1/5/1907;[];https://en.wikipedia.org/wiki/Kate_Smith
Billy Bletcher;False;1894-09-24;['Lancaster, Pennsylvania', ', U.S.'];https://en.wikipedia.org/wiki/Billy_Bletcher
Victor Moore;False;1876-02-24;['Hammonton, New Jersey', ', U.S.'];https://en.wikipedia.org/wiki/Victor_Moore
Maggie McNamara;True;18/6/1928;['New York City', ', ', 'New York', ', U.S.'];https://en.wikipedia.org/wiki/Maggie_McNamara
Mary Moder;True;;[];https://en.wikipedia.org/wiki/Mary_Moder
Dorothy Compton;True;;[];https://en.wikipedia.org/wiki/Dorothy_Compton
Gunnar Björnstrand;False;13/11/1909;['Stockholm', ', Sweden'];https://en.wikipedia.org/wiki/Gunnar_Bj%C3%B6rnstrand
Irving Berlin;False;1888-05-11;['Tyumen', ', ', 'Russian Empire'];https://en.wikipedia.org/wiki/Irving_Berlin
Howard St. John;False;9/10/1905;['Chicago, Illinois', ', U.S.'];https://en.wikipedia.org/wiki/Howard_St._John
Claudine Auger;True;26/4/1941;['Paris', ', France'];https://en.wikipedia.org/wiki/Claudine_Auger
Kathryn Givney;True;1896-10-27;['Rhinelander, Wisconsin', ', U.S.'];https://en.wikipedia.org/wiki/Kathryn_Givney
